"Indexcd","Idxtrd01","Idxtrd08"
"000905","2009-02-17","-4.058900"
"000905","2009-02-18","-3.858600"
"000905","2009-02-19","2.073000"
"000905","2009-02-20","3.329100"
"000905","2009-02-23","3.414900"
"000905","2009-02-24","-4.093300"
"000905","2009-02-25","0.612100"
"000905","2009-02-26","-7.210900"
"000905","2009-02-27","-6.002100"
"000905","2009-03-02","2.559400"
"000905","2009-03-03","0.848000"
"000905","2009-03-04","6.063600"
"000905","2009-03-05","0.760700"
"000905","2009-03-06","-0.677900"
"000905","2009-03-09","-4.426700"
"000905","2009-03-10","2.579200"
"000905","2009-03-11","-0.540100"
"000905","2009-03-12","0.381100"
"000905","2009-03-13","-1.062700"
"000905","2009-03-16","1.301000"
"000905","2009-03-17","3.708300"
"000905","2009-03-18","1.295000"
"000905","2009-03-19","2.289600"
"000905","2009-03-20","-0.466500"
"000905","2009-03-23","2.146800"
"000905","2009-03-24","0.754300"
"000905","2009-03-25","-2.780500"
"000905","2009-03-26","2.432100"
"000905","2009-03-27","0.857600"
"000905","2009-03-30","0.185200"
"000905","2009-03-31","1.072400"
"000905","2009-04-01","1.671500"
"000905","2009-04-02","0.097900"
"000905","2009-04-03","-1.061800"
"000905","2009-04-07","1.167900"
"000905","2009-04-08","-3.414200"
"000905","2009-04-09","1.668900"
"000905","2009-04-10","3.237000"
"000905","2009-04-13","1.362100"
"000905","2009-04-14","1.608300"
"000905","2009-04-15","1.432200"
"000905","2009-04-16","0.491100"
"000905","2009-04-17","-1.261100"
"000905","2009-04-20","2.771700"
"000905","2009-04-21","-0.025000"
"000905","2009-04-22","-5.068200"
"000905","2009-04-23","0.561000"
"000905","2009-04-24","-0.750100"
"000905","2009-04-27","-3.973000"
"000905","2009-04-28","1.503400"
"000905","2009-04-29","2.705800"
"000905","2009-04-30","1.519100"
"000905","2009-05-04","3.370800"
"000905","2009-05-05","0.952000"
"000905","2009-05-06","1.365000"
"000905","2009-05-07","-0.672400"
"000905","2009-05-08","0.461400"
"000905","2009-05-11","-3.776400"
"000905","2009-05-12","2.474700"
"000905","2009-05-13","0.685200"
"000905","2009-05-14","0.383700"
"000905","2009-05-15","0.744800"
"000905","2009-05-18","0.761600"
"000905","2009-05-19","0.906600"
"000905","2009-05-20","-0.573100"
"000905","2009-05-21","-1.784100"
"000905","2009-05-22","0.217100"
"000905","2009-05-25","0.521400"
"000905","2009-05-26","0.102400"
"000905","2009-05-27","0.058000"
"000905","2009-06-01","1.696500"
"000905","2009-06-02","0.647600"
"000905","2009-06-03","0.783300"
"000905","2009-06-04","-0.127800"
"000905","2009-06-05","-0.595100"
"000905","2009-06-08","-0.165100"
"000905","2009-06-09","0.497600"
"000905","2009-06-10","1.078100"
"000905","2009-06-11","-0.593900"
"000905","2009-06-12","-2.170000"
"000905","2009-06-15","1.423700"
