"Indexcd","Idxtrd01","Idxtrd02"
"000001","2012-06-01","2373.224"
"000001","2012-06-04","2346.984"
"000001","2012-06-05","2313.741"
"000001","2012-06-06","2315.561"
"000001","2012-06-07","2324.672"
"000001","2012-06-08","2306.219"
"000001","2012-06-11","2282.891"
"000001","2012-06-12","2295.070"
"000001","2012-06-13","2289.707"
"000001","2012-06-14","2306.781"
"000001","2012-06-15","2299.781"
"000001","2012-06-18","2313.530"
"000001","2012-06-19","2313.455"
"000001","2012-06-20","2300.406"
"000001","2012-06-21","2288.454"
"000001","2012-06-25","2253.514"
"000001","2012-06-26","2214.649"
"000001","2012-06-27","2219.944"
"000001","2012-06-28","2220.236"
"000001","2012-06-29","2190.576"
"000001","2012-07-02","2234.320"
"000001","2012-07-03","2225.568"
"000001","2012-07-04","2233.335"
"000001","2012-07-05","2218.216"
"000001","2012-07-06","2203.730"
"000001","2012-07-09","2210.714"
"000001","2012-07-10","2166.947"
"000001","2012-07-11","2160.020"
"000001","2012-07-12","2172.064"
"000001","2012-07-13","2180.172"
"000001","2012-07-16","2187.887"
"000001","2012-07-17","2142.430"
"000001","2012-07-18","2159.857"
"000001","2012-07-19","2164.274"
"000001","2012-07-20","2180.012"
"000001","2012-07-23","2154.171"
"000001","2012-07-24","2132.317"
"000001","2012-07-25","2141.036"
"000001","2012-07-26","2134.987"
"000001","2012-07-27","2132.009"
"000001","2012-07-30","2128.159"
"000001","2012-07-31","2109.325"
"000001","2012-08-01","2101.723"
"000001","2012-08-02","2120.146"
"000001","2012-08-03","2113.964"
"000001","2012-08-06","2129.148"
"000001","2012-08-07","2153.093"
"000001","2012-08-08","2158.982"
"000001","2012-08-09","2159.434"
"000001","2012-08-10","2172.964"
"000001","2012-08-13","2164.043"
"000001","2012-08-14","2137.047"
"000001","2012-08-15","2138.278"
"000001","2012-08-16","2116.080"
"000001","2012-08-17","2111.653"
"000001","2012-08-20","2102.231"
"000001","2012-08-21","2106.381"
"000001","2012-08-22","2118.881"
"000001","2012-08-23","2106.960"
"000001","2012-08-24","2108.360"
"000001","2012-08-27","2085.373"
"000001","2012-08-28","2054.967"
"000001","2012-08-29","2066.820"
"000001","2012-08-30","2044.033"
"000001","2012-08-31","2046.289"
"000001","2012-09-03","2044.825"
"000001","2012-09-04","2060.613"
"000001","2012-09-05","2038.873"
"000001","2012-09-06","2040.668"
"000001","2012-09-07","2062.990"
"000001","2012-09-10","2128.065"
"000001","2012-09-11","2127.519"
"000001","2012-09-12","2129.687"
"000001","2012-09-13","2123.840"
"000001","2012-09-14","2127.389"
"000001","2012-09-17","2120.617"
"000001","2012-09-18","2069.343"
"000001","2012-09-19","2061.061"
"000001","2012-09-20","2060.306"
"000001","2012-09-21","2020.554"
"000001","2012-09-24","2015.767"
"000001","2012-09-25","2028.633"
"000001","2012-09-26","2027.855"
"000001","2012-09-27","2003.099"
"000001","2012-09-28","2042.886"
"000001","2012-10-08","2084.849"
"000001","2012-10-09","2081.589"
"000001","2012-10-10","2111.587"
"000001","2012-10-11","2114.232"
"000001","2012-10-12","2109.070"
"000001","2012-10-15","2105.024"
"000001","2012-10-16","2097.050"
"000001","2012-10-17","2104.280"
"000001","2012-10-18","2108.498"
"000001","2012-10-19","2129.820"
"000001","2012-10-22","2118.521"
"000001","2012-10-23","2132.108"
"000001","2012-10-24","2106.830"
"000001","2012-10-25","2114.764"
"000001","2012-10-26","2100.100"
"000001","2012-10-29","2061.847"
"000001","2012-10-30","2059.202"
"000001","2012-10-31","2061.124"
"000001","2012-11-01","2070.020"
"000001","2012-11-02","2105.449"
"000001","2012-11-05","2113.328"
"000001","2012-11-06","2113.658"
"000001","2012-11-07","2102.419"
"000001","2012-11-08","2091.254"
"000001","2012-11-09","2066.495"
"000001","2012-11-12","2069.214"
"000001","2012-11-13","2078.133"
"000001","2012-11-14","2047.257"
"000001","2012-11-15","2045.456"
"000001","2012-11-16","2026.563"
"000001","2012-11-19","2013.246"
"000001","2012-11-20","2020.433"
"000001","2012-11-21","2008.211"
"000001","2012-11-22","2021.209"
"000001","2012-11-23","2020.015"
"000001","2012-11-26","2023.339"
"000001","2012-11-27","2012.075"
"000001","2012-11-28","1984.480"
"000001","2012-11-29","1972.925"
"000001","2012-11-30","1961.815"
"000001","2012-12-03","1977.254"
"000001","2012-12-04","1956.616"
"000001","2012-12-05","1973.107"
"000001","2012-12-06","2029.562"
"000001","2012-12-07","2028.766"
"000001","2012-12-10","2067.324"
"000001","2012-12-11","2077.557"
"000001","2012-12-12","2073.271"
"000001","2012-12-13","2077.416"
"000001","2012-12-14","2062.689"
"000001","2012-12-17","2152.097"
"000001","2012-12-18","2155.858"
"000001","2012-12-19","2158.670"
"000001","2012-12-20","2156.193"
"000001","2012-12-21","2169.570"
"000001","2012-12-24","2150.654"
"000001","2012-12-25","2154.320"
"000001","2012-12-26","2211.594"
"000001","2012-12-27","2223.655"
"000001","2012-12-28","2207.913"
"000001","2012-12-31","2236.461"
"000001","2013-01-04","2289.510"
"000001","2013-01-07","2271.663"
"000001","2013-01-08","2284.654"
"000001","2013-01-09","2271.299"
"000001","2013-01-10","2274.377"
"000001","2013-01-11","2285.185"
"000001","2013-01-14","2236.288"
"000001","2013-01-15","2312.468"
"000001","2013-01-16","2322.158"
"000001","2013-01-17","2305.140"
"000001","2013-01-18","2295.809"
"000001","2013-01-21","2321.490"
"000001","2013-01-22","2326.490"
"000001","2013-01-23","2308.521"
"000001","2013-01-24","2320.258"
"000001","2013-01-25","2300.001"
"000001","2013-01-28","2295.352"
"000001","2013-01-29","2347.215"
"000001","2013-01-30","2360.748"
"000001","2013-01-31","2383.426"
"000001","2013-02-01","2377.414"
"000001","2013-02-04","2425.921"
"000001","2013-02-05","2411.001"
"000001","2013-02-06","2432.677"
"000001","2013-02-07","2430.688"
"000001","2013-02-08","2416.619"
"000001","2013-02-18","2441.906"
"000001","2013-02-19","2420.265"
"000001","2013-02-20","2383.493"
"000001","2013-02-21","2378.822"
"000001","2013-02-22","2322.940"
"000001","2013-02-25","2320.618"
"000001","2013-02-26","2313.740"
"000001","2013-02-27","2297.767"
"000001","2013-02-28","2322.323"
"000001","2013-03-01","2364.544"
"000001","2013-03-04","2332.080"
"000001","2013-03-05","2274.808"
"000001","2013-03-06","2333.615"
"000001","2013-03-07","2340.436"
"000001","2013-03-08","2326.417"
"000001","2013-03-11","2314.683"
"000001","2013-03-12","2309.158"
"000001","2013-03-13","2282.170"
"000001","2013-03-14","2255.775"
"000001","2013-03-15","2269.315"
"000001","2013-03-18","2267.287"
"000001","2013-03-19","2244.265"
"000001","2013-03-20","2257.737"
"000001","2013-03-21","2318.205"
"000001","2013-03-22","2321.403"
"000001","2013-03-25","2334.735"
"000001","2013-03-26","2318.578"
"000001","2013-03-27","2299.377"
"000001","2013-03-28","2273.552"
"000001","2013-03-29","2238.485"
"000001","2013-04-01","2229.460"
"000001","2013-04-02","2234.901"
"000001","2013-04-03","2232.694"
"000001","2013-04-08","2196.238"
"000001","2013-04-09","2215.467"
"000001","2013-04-10","2224.934"
