"Indexcd","Idxtrd01","Idxtrd08"
"000905","2012-09-05","0.536300"
"000905","2012-09-06","1.135700"
"000905","2012-09-07","3.627300"
"000905","2012-09-10","0.868000"
"000905","2012-09-11","-0.401900"
"000905","2012-09-12","0.777100"
"000905","2012-09-13","-1.386900"
"000905","2012-09-14","0.262500"
"000905","2012-09-17","-3.005800"
"000905","2012-09-18","-0.415300"
"000905","2012-09-19","0.980300"
"000905","2012-09-20","-2.890300"
"000905","2012-09-21","-0.571000"
"000905","2012-09-24","0.746000"
"000905","2012-09-25","-0.718400"
"000905","2012-09-26","-2.303100"
"000905","2012-09-27","2.249100"
"000905","2012-09-28","1.867800"
"000905","2012-10-08","-0.512100"
"000905","2012-10-09","2.583800"
"000905","2012-10-10","0.958700"
"000905","2012-10-11","-1.482500"
"000905","2012-10-12","-0.235400"
"000905","2012-10-15","-0.531100"
"000905","2012-10-16","0.311500"
"000905","2012-10-17","0.233500"
"000905","2012-10-18","1.668000"
"000905","2012-10-19","-0.285000"
"000905","2012-10-22","0.397000"
"000905","2012-10-23","-1.195100"
"000905","2012-10-24","-0.035200"
"000905","2012-10-25","-0.974500"
"000905","2012-10-26","-1.949000"
"000905","2012-10-29","-0.137600"
"000905","2012-10-30","0.055200"
"000905","2012-10-31","0.234400"
"000905","2012-11-01","1.896800"
"000905","2012-11-02","0.661700"
"000905","2012-11-05","-0.437000"
"000905","2012-11-06","-0.682800"
"000905","2012-11-07","-0.128200"
"000905","2012-11-08","-2.479600"
"000905","2012-11-09","-0.402300"
"000905","2012-11-12","0.620200"
"000905","2012-11-13","-2.046600"
"000905","2012-11-14","0.297300"
"000905","2012-11-15","-1.765800"
"000905","2012-11-16","-0.584500"
"000905","2012-11-19","0.232800"
"000905","2012-11-20","-0.397100"
"000905","2012-11-21","1.035200"
"000905","2012-11-22","-1.324100"
"000905","2012-11-23","0.346100"
"000905","2012-11-26","-1.169100"
"000905","2012-11-27","-3.573800"
"000905","2012-11-28","-2.221700"
"000905","2012-11-29","-0.941300"
"000905","2012-11-30","1.530100"
"000905","2012-12-03","-2.396100"
"000905","2012-12-04","1.246900"
"000905","2012-12-05","3.692400"
